Source,Target,Type,Id,Weight
2,49,Directed,1095,30
83,49,Directed,1096,28
172,49,Directed,1097,19
163,49,Directed,1098,16
13,49,Directed,1099,12
47,49,Directed,1100,12
79,49,Directed,1101,10
10,49,Directed,1102,7
40,50,Directed,1103,200539
60,50,Directed,1104,27601
139,50,Directed,1105,14113
37,50,Directed,1106,11679
189,50,Directed,1107,9166
57,50,Directed,1108,7695
8,50,Directed,1109,5559
2,50,Directed,1110,4536
92,50,Directed,1111,3959
47,50,Directed,1112,3083
38,50,Directed,1113,3015
25,50,Directed,1114,2733
34,50,Directed,1115,2410
66,50,Directed,1116,2331
119,50,Directed,1117,2325
142,50,Directed,1118,2222
171,50,Directed,1119,2020
22,50,Directed,1120,1573
151,50,Directed,1121,1539
136,50,Directed,1122,992
186,50,Directed,1123,986
45,50,Directed,1124,965
17,50,Directed,1125,880
79,50,Directed,1126,853
43,50,Directed,1127,834
94,50,Directed,1128,755
11,50,Directed,1129,562
52,50,Directed,1130,537
91,50,Directed,1131,535
42,50,Directed,1132,499
163,51,Directed,1133,174813
58,51,Directed,1134,127186
168,51,Directed,1135,33459
164,51,Directed,1136,19193
85,51,Directed,1137,10038
6,51,Directed,1138,7712
2,51,Directed,1139,7276
151,51,Directed,1140,7055
60,51,Directed,1141,5688
191,51,Directed,1142,5367
95,51,Directed,1143,4940
106,51,Directed,1144,4725
92,51,Directed,1145,3939
104,51,Directed,1146,2993
142,51,Directed,1147,2961
100,51,Directed,1148,2817
84,51,Directed,1149,2713
66,51,Directed,1150,2691
111,51,Directed,1151,2657
54,51,Directed,1152,2001
171,51,Directed,1153,1285
62,51,Directed,1154,1231
72,51,Directed,1155,1202
83,51,Directed,1156,1172
94,51,Directed,1157,1086
63,51,Directed,1158,1032
173,51,Directed,1159,1013
116,51,Directed,1160,999
79,51,Directed,1161,933
41,51,Directed,1162,856
80,52,Directed,1163,11753
73,52,Directed,1164,8943
128,52,Directed,1165,7874
60,52,Directed,1166,5432
119,52,Directed,1167,1725
45,52,Directed,1168,881
40,52,Directed,1169,580
57,52,Directed,1170,537
136,52,Directed,1171,453
18,52,Directed,1172,341
92,52,Directed,1173,283
38,52,Directed,1174,260
34,52,Directed,1175,246
25,52,Directed,1176,243
189,52,Directed,1177,243
139,52,Directed,1178,235
37,52,Directed,1179,230
2,52,Directed,1180,228
8,52,Directed,1181,217
66,52,Directed,1182,215
47,52,Directed,1183,128
43,52,Directed,1184,128
50,52,Directed,1185,123
142,52,Directed,1186,90
186,52,Directed,1187,75
148,52,Directed,1188,72
171,52,Directed,1189,59
94,52,Directed,1190,54
22,52,Directed,1191,53
17,52,Directed,1192,52
83,53,Directed,1193,3310419
14,53,Directed,1194,1044505
134,53,Directed,1195,950145
51,53,Directed,1196,857947
63,53,Directed,1197,538590
84,53,Directed,1198,304044
191,53,Directed,1199,196095
95,53,Directed,1200,161143
168,53,Directed,1201,127057
165,53,Directed,1202,114911
100,53,Directed,1203,64398
58,53,Directed,1204,55608
163,53,Directed,1205,50463
104,53,Directed,1206,39972
182,53,Directed,1207,36417
142,53,Directed,1208,27840
127,53,Directed,1209,26595
54,53,Directed,1210,18440
66,53,Directed,1211,17302
169,53,Directed,1212,15186
130,53,Directed,1213,14971
60,53,Directed,1214,14898
173,53,Directed,1215,12227
62,53,Directed,1216,10538
164,53,Directed,1217,9284
116,53,Directed,1218,8529
0,53,Directed,1219,7813
6,53,Directed,1220,6275
180,53,Directed,1221,5602
36,53,Directed,1222,5103
164,54,Directed,1223,2472
147,54,Directed,1224,1698
185,54,Directed,1225,1533
169,54,Directed,1226,1499
124,54,Directed,1227,1113
29,54,Directed,1228,1052
112,54,Directed,1229,776
174,54,Directed,1230,529
149,54,Directed,1231,469
66,54,Directed,1232,438
97,54,Directed,1233,353
4,54,Directed,1234,348
194,54,Directed,1235,326
193,54,Directed,1236,242
168,54,Directed,1237,209
41,54,Directed,1238,193
38,54,Directed,1239,135
167,54,Directed,1240,122
83,54,Directed,1241,119
62,54,Directed,1242,108
142,54,Directed,1243,56
144,55,Directed,1244,92832
82,55,Directed,1245,18229
184,55,Directed,1246,10396
150,55,Directed,1247,8474
140,55,Directed,1248,7005
142,55,Directed,1249,5083
2,55,Directed,1250,4855
11,55,Directed,1251,3278
66,55,Directed,1252,3090
151,55,Directed,1253,2880
92,55,Directed,1254,2792
27,55,Directed,1255,2276
60,55,Directed,1256,2221
190,55,Directed,1257,2187
159,55,Directed,1258,1948
38,55,Directed,1259,1079
57,55,Directed,1260,852
87,55,Directed,1261,839
17,55,Directed,1262,838
46,55,Directed,1263,836
145,55,Directed,1264,750
131,55,Directed,1265,709
171,55,Directed,1266,645
79,55,Directed,1267,570
43,55,Directed,1268,547
34,55,Directed,1269,457
72,55,Directed,1270,415
23,55,Directed,1271,408
56,55,Directed,1272,322
182,55,Directed,1273,320
23,56,Directed,1274,103663
46,56,Directed,1275,46477
160,56,Directed,1276,24537
100,56,Directed,1277,16295
66,56,Directed,1278,16005
70,56,Directed,1279,7455
93,56,Directed,1280,3873
116,56,Directed,1281,2876
11,56,Directed,1282,2755
149,56,Directed,1283,2570
53,56,Directed,1284,2031
27,56,Directed,1285,1224
67,56,Directed,1286,1142
163,56,Directed,1287,978
38,56,Directed,1288,894
43,56,Directed,1289,754
186,56,Directed,1290,725
60,56,Directed,1291,575
164,56,Directed,1292,563
165,56,Directed,1293,432
88,56,Directed,1294,430
151,56,Directed,1295,418
8,56,Directed,1296,404
34,56,Directed,1297,389
144,56,Directed,1298,384
141,56,Directed,1299,371
57,56,Directed,1300,369
10,56,Directed,1301,359
122,56,Directed,1302,337
128,56,Directed,1303,332
116,57,Directed,1304,706520
150,57,Directed,1305,652312
50,57,Directed,1306,420344
40,57,Directed,1307,350802
142,57,Directed,1308,308872
8,57,Directed,1309,254230
66,57,Directed,1310,205624
2,57,Directed,1311,202544
139,57,Directed,1312,186555
189,57,Directed,1313,162000
148,57,Directed,1314,158393
38,57,Directed,1315,157190
22,57,Directed,1316,152109
47,57,Directed,1317,132378
27,57,Directed,1318,128078
141,57,Directed,1319,113095
92,57,Directed,1320,107332
25,57,Directed,1321,100128
184,57,Directed,1322,82392
151,57,Directed,1323,80007
186,57,Directed,1324,74338
140,57,Directed,1325,64469
171,57,Directed,1326,62876
138,57,Directed,1327,59485
7,57,Directed,1328,56569
134,57,Directed,1329,55064
37,57,Directed,1330,54916
158,57,Directed,1331,49930
119,57,Directed,1332,49074
79,57,Directed,1333,47154
91,58,Directed,1334,62458
95,58,Directed,1335,55322
6,58,Directed,1336,21626
51,58,Directed,1337,18323
100,58,Directed,1338,16992
53,58,Directed,1339,10812
35,58,Directed,1340,10040
133,58,Directed,1341,9269
16,58,Directed,1342,8495
60,58,Directed,1343,7771
163,58,Directed,1344,4639
104,58,Directed,1345,3288
191,58,Directed,1346,1456
180,58,Directed,1347,595
119,60,Directed,1348,12683066
38,60,Directed,1349,2422998
83,60,Directed,1350,2307909
63,60,Directed,1351,2076253
190,60,Directed,1352,1409063
52,60,Directed,1353,1392663
47,60,Directed,1354,1251037
43,60,Directed,1355,1177066
148,60,Directed,1356,1069268
73,60,Directed,1357,975504
34,60,Directed,1358,893491
93,60,Directed,1359,773204
40,60,Directed,1360,753847
142,60,Directed,1361,748206
78,60,Directed,1362,671499
2,60,Directed,1363,645314
80,60,Directed,1364,597647
139,60,Directed,1365,478784
140,60,Directed,1366,473864
50,60,Directed,1367,470319
151,60,Directed,1368,424350
86,60,Directed,1369,402700
92,60,Directed,1370,389507
184,60,Directed,1371,377365
182,60,Directed,1372,373059
134,60,Directed,1373,370353
94,60,Directed,1374,368351
25,60,Directed,1375,367521
77,60,Directed,1376,294318
130,60,Directed,1377,282153
135,59,Directed,1378,282
60,59,Directed,1379,173
63,59,Directed,1380,126
89,59,Directed,1381,92
94,59,Directed,1382,48
43,59,Directed,1383,47
81,59,Directed,1384,21
152,59,Directed,1385,21
178,59,Directed,1386,18
151,61,Directed,1387,137011
184,61,Directed,1388,20676
20,61,Directed,1389,11331
103,61,Directed,1390,3770
96,61,Directed,1391,3626
64,61,Directed,1392,2123
108,61,Directed,1393,1774
12,61,Directed,1394,1416
69,61,Directed,1395,1415
2,61,Directed,1396,1211
187,61,Directed,1397,1038
120,61,Directed,1398,782
9,61,Directed,1399,610
60,61,Directed,1400,552
140,61,Directed,1401,529
98,61,Directed,1402,525
142,61,Directed,1403,463
170,61,Directed,1404,399
175,61,Directed,1405,355
181,61,Directed,1406,316
92,61,Directed,1407,260
66,61,Directed,1408,187
38,61,Directed,1409,177
57,61,Directed,1410,144
131,61,Directed,1411,131
87,61,Directed,1412,128
48,61,Directed,1413,118
79,61,Directed,1414,113
17,61,Directed,1415,103
34,61,Directed,1416,100
164,62,Directed,1417,467508
169,62,Directed,1418,417150
54,62,Directed,1419,217472
168,62,Directed,1420,41734
192,62,Directed,1421,3910
185,62,Directed,1422,230
149,62,Directed,1423,158
191,62,Directed,1424,153
147,62,Directed,1425,107
29,62,Directed,1426,42
38,63,Directed,1427,37083
60,63,Directed,1428,36683
94,63,Directed,1429,14181
83,63,Directed,1430,10973
43,63,Directed,1431,7123
42,63,Directed,1432,5934
34,63,Directed,1433,5740
142,63,Directed,1434,4416
10,63,Directed,1435,4118
2,63,Directed,1436,3905
84,63,Directed,1437,3407
92,63,Directed,1438,1785
57,63,Directed,1439,1346
0,63,Directed,1440,1258
66,63,Directed,1441,1241
171,63,Directed,1442,1065
182,63,Directed,1443,906
162,63,Directed,1444,845
167,63,Directed,1445,838
111,63,Directed,1446,817
6,63,Directed,1447,756
131,63,Directed,1448,673
91,63,Directed,1449,633
170,63,Directed,1450,624
86,63,Directed,1451,604
180,63,Directed,1452,585
17,63,Directed,1453,549
146,63,Directed,1454,545
11,63,Directed,1455,518
134,63,Directed,1456,514
61,64,Directed,1457,52454
170,64,Directed,1458,42210
85,64,Directed,1459,32778
151,64,Directed,1460,14689
164,64,Directed,1461,12776
38,64,Directed,1462,11814
173,64,Directed,1463,11553
145,64,Directed,1464,8963
2,64,Directed,1465,8434
182,64,Directed,1466,8039
190,64,Directed,1467,7347
86,64,Directed,1468,7083
142,64,Directed,1469,7055
83,64,Directed,1470,6541
60,64,Directed,1471,5951
140,64,Directed,1472,5043
0,64,Directed,1473,4919
63,64,Directed,1474,3626
57,64,Directed,1475,3120
150,64,Directed,1476,3043
66,64,Directed,1477,2983
92,64,Directed,1478,2904
127,64,Directed,1479,2752
82,64,Directed,1480,2728
134,64,Directed,1481,2562
130,64,Directed,1482,2553
116,64,Directed,1483,2536
62,64,Directed,1484,2419
14,64,Directed,1485,2391
27,64,Directed,1486,2322
10,65,Directed,1487,1908
134,65,Directed,1488,1845
14,65,Directed,1489,1381
178,65,Directed,1490,1347
83,65,Directed,1491,1307
38,65,Directed,1492,935
99,65,Directed,1493,784
90,65,Directed,1494,711
132,65,Directed,1495,613
183,65,Directed,1496,415
142,65,Directed,1497,344
152,65,Directed,1498,299
188,65,Directed,1499,186
7,66,Directed,1500,1452409
116,66,Directed,1501,940552
141,66,Directed,1502,724000
180,66,Directed,1503,394506
92,66,Directed,1504,373182
57,66,Directed,1505,309049
182,66,Directed,1506,301950
2,66,Directed,1507,237178
142,66,Directed,1508,188161
17,66,Directed,1509,155548
190,66,Directed,1510,127857
110,66,Directed,1511,122229
158,66,Directed,1512,119661
140,66,Directed,1513,113345
38,66,Directed,1514,111717
171,66,Directed,1515,96715
44,66,Directed,1516,91303
150,66,Directed,1517,91158
159,66,Directed,1518,85988
33,66,Directed,1519,82513
147,66,Directed,1520,77889
114,66,Directed,1521,76703
78,66,Directed,1522,75467
146,66,Directed,1523,70529
151,66,Directed,1524,64965
32,66,Directed,1525,64306
25,66,Directed,1526,58276
60,66,Directed,1527,54724
83,66,Directed,1528,48791
165,66,Directed,1529,48591
75,67,Directed,1530,58760
114,67,Directed,1531,37280
19,67,Directed,1532,35281
33,67,Directed,1533,34235
158,67,Directed,1534,20615
130,67,Directed,1535,16160
177,67,Directed,1536,15555
146,67,Directed,1537,11028
66,67,Directed,1538,10860
147,67,Directed,1539,6019
28,67,Directed,1540,4725
157,67,Directed,1541,4398
70,67,Directed,1542,4300
74,67,Directed,1543,3363
36,67,Directed,1544,3057
44,67,Directed,1545,2293
104,67,Directed,1546,1690
4,67,Directed,1547,748
116,67,Directed,1548,483
60,67,Directed,1549,371
17,67,Directed,1550,338
38,67,Directed,1551,233
34,67,Directed,1552,197
180,67,Directed,1553,151
149,67,Directed,1554,141
43,67,Directed,1555,131
29,67,Directed,1556,113
42,67,Directed,1557,108
7,67,Directed,1558,74
2,67,Directed,1559,59
158,68,Directed,1560,126156
74,68,Directed,1561,42994
76,68,Directed,1562,13129
114,68,Directed,1563,9852
118,68,Directed,1564,3468
161,68,Directed,1565,2481
105,68,Directed,1566,1030
151,69,Directed,1567,36654
9,69,Directed,1568,12605
184,69,Directed,1569,12027
12,69,Directed,1570,5937
96,69,Directed,1571,1695
20,69,Directed,1572,1087
187,69,Directed,1573,754
2,69,Directed,1574,622
120,69,Directed,1575,477
182,69,Directed,1576,466
98,69,Directed,1577,246
27,69,Directed,1578,229
150,69,Directed,1579,218
108,69,Directed,1580,208
103,69,Directed,1581,202
181,69,Directed,1582,200
140,69,Directed,1583,178
72,69,Directed,1584,162
175,69,Directed,1585,146
61,69,Directed,1586,121
86,69,Directed,1587,121
60,69,Directed,1588,109
134,69,Directed,1589,86
38,69,Directed,1590,74
82,69,Directed,1591,48
0,69,Directed,1592,40
66,69,Directed,1593,39
144,69,Directed,1594,33
142,69,Directed,1595,33
83,69,Directed,1596,31
177,70,Directed,1597,91473
130,70,Directed,1598,70705
28,70,Directed,1599,60359
44,70,Directed,1600,31739
105,70,Directed,1601,28948
19,70,Directed,1602,17303
129,70,Directed,1603,6091
114,70,Directed,1604,5174
161,70,Directed,1605,2402
142,70,Directed,1606,1399
104,70,Directed,1607,1014
83,70,Directed,1608,877
60,70,Directed,1609,629
149,70,Directed,1610,385
34,70,Directed,1611,285
92,70,Directed,1612,238
38,70,Directed,1613,234
66,70,Directed,1614,225
79,70,Directed,1615,188
171,70,Directed,1616,149
74,70,Directed,1617,141
33,70,Directed,1618,118
158,70,Directed,1619,75
151,70,Directed,1620,67
134,70,Directed,1621,67
94,70,Directed,1622,57
163,70,Directed,1623,53
140,70,Directed,1624,48
91,70,Directed,1625,47
51,70,Directed,1626,39
179,71,Directed,1627,2216
155,71,Directed,1628,380
189,71,Directed,1629,344
77,71,Directed,1630,344
34,71,Directed,1631,229
15,71,Directed,1632,179
156,71,Directed,1633,164
93,71,Directed,1634,116
49,71,Directed,1635,74
5,71,Directed,1636,38
13,71,Directed,1637,30
153,71,Directed,1638,15
1,72,Directed,1639,429428
2,72,Directed,1640,112270
69,72,Directed,1641,81876
27,72,Directed,1642,71571
151,72,Directed,1643,53209
150,72,Directed,1644,45355
182,72,Directed,1645,32881
134,72,Directed,1646,30727
51,72,Directed,1647,27754
96,72,Directed,1648,26492
60,72,Directed,1649,22939
39,72,Directed,1650,21215
10,72,Directed,1651,19857
184,72,Directed,1652,19104
142,72,Directed,1653,17358
140,72,Directed,1654,15380
9,72,Directed,1655,14028
34,72,Directed,1656,12382
83,72,Directed,1657,9967
120,72,Directed,1658,9866
14,72,Directed,1659,9634
63,72,Directed,1660,8316
187,72,Directed,1661,8059
163,72,Directed,1662,6916
167,72,Directed,1663,6784
66,72,Directed,1664,6573
0,72,Directed,1665,6216
92,72,Directed,1666,6188
170,72,Directed,1667,5320
17,72,Directed,1668,5031
52,73,Directed,1669,19976
119,73,Directed,1670,18250
60,73,Directed,1671,8993
128,73,Directed,1672,8908
80,73,Directed,1673,8726
43,73,Directed,1674,1858
57,73,Directed,1675,1373
45,73,Directed,1676,1209
40,73,Directed,1677,1202
18,73,Directed,1678,953
47,73,Directed,1679,686
38,73,Directed,1680,683
2,73,Directed,1681,665
8,73,Directed,1682,576
139,73,Directed,1683,475
34,73,Directed,1684,413
92,73,Directed,1685,382
37,73,Directed,1686,313
136,73,Directed,1687,312
189,73,Directed,1688,294
66,73,Directed,1689,268
25,73,Directed,1690,249
142,73,Directed,1691,232
50,73,Directed,1692,173
171,73,Directed,1693,160
94,73,Directed,1694,152
186,73,Directed,1695,145
79,73,Directed,1696,145
22,73,Directed,1697,141
91,73,Directed,1698,136
114,74,Directed,1699,50943
75,74,Directed,1700,10391
161,74,Directed,1701,8436
44,74,Directed,1702,7741
7,74,Directed,1703,6843
76,74,Directed,1704,4411
5,74,Directed,1705,4325
105,74,Directed,1706,2686
40,74,Directed,1707,2548
158,74,Directed,1708,2078
97,74,Directed,1709,1942
47,74,Directed,1710,1735
118,74,Directed,1711,1316
167,74,Directed,1712,1215
42,74,Directed,1713,1197
57,74,Directed,1714,1153
178,74,Directed,1715,944
41,74,Directed,1716,739
28,74,Directed,1717,571
70,74,Directed,1718,571
180,74,Directed,1719,517
177,74,Directed,1720,517
43,74,Directed,1721,413
19,74,Directed,1722,396
36,74,Directed,1723,377
130,74,Directed,1724,370
116,74,Directed,1725,323
60,74,Directed,1726,292
80,74,Directed,1727,289
68,74,Directed,1728,273
158,76,Directed,1729,11619
74,76,Directed,1730,5175
68,76,Directed,1731,1566
105,76,Directed,1732,941
141,76,Directed,1733,862
161,76,Directed,1734,850
118,76,Directed,1735,585
31,76,Directed,1736,578
60,76,Directed,1737,325
66,76,Directed,1738,115
34,76,Directed,1739,59
66,75,Directed,1740,5017
157,75,Directed,1741,1642
57,75,Directed,1742,1406
33,75,Directed,1743,877
130,75,Directed,1744,394
67,75,Directed,1745,281
172,77,Directed,1746,4638
25,77,Directed,1747,2155
189,77,Directed,1748,2118
60,77,Directed,1749,1266
38,77,Directed,1750,1159
179,77,Directed,1751,888
142,77,Directed,1752,579
34,77,Directed,1753,403
155,77,Directed,1754,371
93,77,Directed,1755,297
15,77,Directed,1756,270
156,77,Directed,1757,221
71,77,Directed,1758,194
49,77,Directed,1759,43
5,77,Directed,1760,19
13,77,Directed,1761,15
189,78,Directed,1762,5330
148,78,Directed,1763,5110
60,78,Directed,1764,3412
57,78,Directed,1765,2752
92,78,Directed,1766,2605
47,78,Directed,1767,2555
2,78,Directed,1768,1903
40,78,Directed,1769,1758
34,78,Directed,1770,1335
8,78,Directed,1771,988
66,78,Directed,1772,944
171,78,Directed,1773,800
139,78,Directed,1774,745
38,78,Directed,1775,739
37,78,Directed,1776,707
119,78,Directed,1777,650
186,78,Directed,1778,608
45,78,Directed,1779,582
94,78,Directed,1780,470
11,78,Directed,1781,360
182,79,Directed,1782,204356
172,79,Directed,1783,191986
116,79,Directed,1784,180226
84,79,Directed,1785,132117
2,79,Directed,1786,131877
140,79,Directed,1787,126133
38,79,Directed,1788,67085
151,79,Directed,1789,60808
17,79,Directed,1790,59147
142,79,Directed,1791,53007
85,79,Directed,1792,43737
0,79,Directed,1793,35346
86,79,Directed,1794,31457
60,79,Directed,1795,30259
92,79,Directed,1796,29552
83,79,Directed,1797,28912
164,79,Directed,1798,28681
57,79,Directed,1799,28082
66,79,Directed,1800,27807
27,79,Directed,1801,23456
150,79,Directed,1802,19290
25,79,Directed,1803,18714
141,79,Directed,1804,18401
72,79,Directed,1805,15987
40,79,Directed,1806,15455
173,79,Directed,1807,15182
82,79,Directed,1808,15002
70,79,Directed,1809,14966
167,79,Directed,1810,14889
190,79,Directed,1811,14549
52,80,Directed,1812,8941
128,80,Directed,1813,7844
60,80,Directed,1814,6866
73,80,Directed,1815,4653
119,80,Directed,1816,1582
40,80,Directed,1817,876
45,80,Directed,1818,869
47,80,Directed,1819,618
38,80,Directed,1820,601
57,80,Directed,1821,530
50,80,Directed,1822,465
136,80,Directed,1823,401
139,80,Directed,1824,387
18,80,Directed,1825,368
34,80,Directed,1826,352
37,80,Directed,1827,312
2,80,Directed,1828,294
92,80,Directed,1829,262
25,80,Directed,1830,239
8,80,Directed,1831,192
58,80,Directed,1832,155
22,80,Directed,1833,148
66,80,Directed,1834,145
94,80,Directed,1835,140
148,80,Directed,1836,136
142,80,Directed,1837,103
189,80,Directed,1838,103
79,80,Directed,1839,91
91,80,Directed,1840,90
43,80,Directed,1841,68
38,81,Directed,1842,2343868
84,81,Directed,1843,136697
63,81,Directed,1844,119757
173,81,Directed,1845,19492
83,81,Directed,1846,18285
142,81,Directed,1847,17942
111,81,Directed,1848,15511
34,81,Directed,1849,14889
94,81,Directed,1850,14406
60,81,Directed,1851,13457
190,81,Directed,1852,11100
162,81,Directed,1853,10033
127,81,Directed,1854,9479
10,81,Directed,1855,9233
134,81,Directed,1856,7672
43,81,Directed,1857,4907
132,81,Directed,1858,2282
66,81,Directed,1859,2228
2,81,Directed,1860,2003
79,81,Directed,1861,1035
165,81,Directed,1862,794
171,81,Directed,1863,737
87,81,Directed,1864,705
92,81,Directed,1865,652
14,81,Directed,1866,450
57,81,Directed,1867,407
141,81,Directed,1868,110
151,81,Directed,1869,89
150,82,Directed,1870,208490
184,82,Directed,1871,50253
159,82,Directed,1872,41428
2,82,Directed,1873,31721
55,82,Directed,1874,21158
38,82,Directed,1875,18204
11,82,Directed,1876,9917
142,82,Directed,1877,9392
60,82,Directed,1878,8216
92,82,Directed,1879,5261
66,82,Directed,1880,4397
151,82,Directed,1881,4055
79,82,Directed,1882,3539
190,82,Directed,1883,3488
140,82,Directed,1884,3406
171,82,Directed,1885,2924
34,82,Directed,1886,2544
86,82,Directed,1887,2441
182,82,Directed,1888,2331
57,82,Directed,1889,2215
17,82,Directed,1890,2146
46,82,Directed,1891,2110
163,82,Directed,1892,1870
91,82,Directed,1893,1734
94,82,Directed,1894,1697
130,82,Directed,1895,1676
170,82,Directed,1896,1670
144,82,Directed,1897,1558
51,82,Directed,1898,1496
83,82,Directed,1899,1466
14,83,Directed,1900,3139311
134,83,Directed,1901,1095149
127,83,Directed,1902,537517
165,83,Directed,1903,153643
21,83,Directed,1904,50081
26,83,Directed,1905,25134
111,83,Directed,1906,12317
53,83,Directed,1907,11866
0,83,Directed,1908,8005
38,83,Directed,1909,7035
30,83,Directed,1910,6580
100,83,Directed,1911,6019
142,83,Directed,1912,4817
6,83,Directed,1913,4431
162,83,Directed,1914,4186
60,83,Directed,1915,2694
97,83,Directed,1916,2356
96,83,Directed,1917,2181
2,83,Directed,1918,2125
86,83,Directed,1919,1688
34,83,Directed,1920,1625
151,83,Directed,1921,1334
66,83,Directed,1922,1130
84,83,Directed,1923,811
94,83,Directed,1924,708
185,83,Directed,1925,704
193,83,Directed,1926,673
10,83,Directed,1927,656
130,83,Directed,1928,639
190,83,Directed,1929,560
38,84,Directed,1930,73971
43,84,Directed,1931,32677
142,84,Directed,1932,32026
162,84,Directed,1933,23045
176,84,Directed,1934,23045
173,84,Directed,1935,23045
94,84,Directed,1936,19345
60,84,Directed,1937,12355
83,84,Directed,1938,12252
95,84,Directed,1939,12252
10,84,Directed,1940,11094
134,84,Directed,1941,8412
79,84,Directed,1942,7110
63,84,Directed,1943,4117
6,84,Directed,1944,2315
163,84,Directed,1945,2315
106,84,Directed,1946,2315
111,84,Directed,1947,2315
34,84,Directed,1948,2193
163,85,Directed,1949,257096
182,85,Directed,1950,17865
86,85,Directed,1951,14694
51,85,Directed,1952,14651
58,85,Directed,1953,12291
95,85,Directed,1954,10542
168,85,Directed,1955,3867
191,85,Directed,1956,2041
104,85,Directed,1957,1552
54,85,Directed,1958,822
134,85,Directed,1959,695
6,85,Directed,1960,687
116,85,Directed,1961,597
164,85,Directed,1962,422
100,85,Directed,1963,407
0,85,Directed,1964,318
180,85,Directed,1965,318
169,85,Directed,1966,300
53,85,Directed,1967,293
151,85,Directed,1968,278
83,85,Directed,1969,236
118,85,Directed,1970,203
0,86,Directed,1971,2324884
85,86,Directed,1972,84667
134,86,Directed,1973,28117
12,86,Directed,1974,11886
181,86,Directed,1975,4851
9,86,Directed,1976,2454
182,86,Directed,1977,2422
142,87,Directed,1978,278040
140,87,Directed,1979,137131
108,87,Directed,1980,41483
60,87,Directed,1981,33006
103,87,Directed,1982,23796
130,87,Directed,1983,23546
150,87,Directed,1984,21422
83,87,Directed,1985,21255
63,87,Directed,1986,16467
2,87,Directed,1987,15452
38,87,Directed,1988,13640
55,87,Directed,1989,12731
66,87,Directed,1990,11988
25,87,Directed,1991,11068
134,87,Directed,1992,9914
167,87,Directed,1993,9661
82,87,Directed,1994,8825
92,87,Directed,1995,8507
57,87,Directed,1996,8336
10,87,Directed,1997,7099
151,87,Directed,1998,7065
144,87,Directed,1999,6539
34,87,Directed,2000,5724
79,87,Directed,2001,5355
184,87,Directed,2002,4908
111,87,Directed,2003,4501
120,87,Directed,2004,4072
14,87,Directed,2005,3475
117,87,Directed,2006,3474
194,87,Directed,2007,3331
140,88,Directed,2008,12234
48,88,Directed,2009,3331
60,88,Directed,2010,2123
170,88,Directed,2011,1988
2,88,Directed,2012,1725
63,88,Directed,2013,1661
108,88,Directed,2014,1652
142,88,Directed,2015,1443
173,88,Directed,2016,1248
131,88,Directed,2017,1070
103,88,Directed,2018,815
190,88,Directed,2019,659
141,88,Directed,2020,644
57,88,Directed,2021,639
66,88,Directed,2022,635
38,88,Directed,2023,617
150,88,Directed,2024,528
151,88,Directed,2025,384
144,88,Directed,2026,322
83,88,Directed,2027,318
159,88,Directed,2028,313
92,88,Directed,2029,312
79,88,Directed,2030,310
184,88,Directed,2031,307
27,88,Directed,2032,294
34,88,Directed,2033,288
55,88,Directed,2034,266
82,88,Directed,2035,262
40,88,Directed,2036,191
64,88,Directed,2037,187
60,89,Directed,2038,1433
63,89,Directed,2039,542
38,89,Directed,2040,318
99,89,Directed,2041,275
59,89,Directed,2042,242
65,89,Directed,2043,118
137,90,Directed,2044,552
10,90,Directed,2045,273
99,90,Directed,2046,259
38,90,Directed,2047,192
63,90,Directed,2048,117
111,90,Directed,2049,105
65,90,Directed,2050,100
132,90,Directed,2051,71
84,90,Directed,2052,67
188,90,Directed,2053,64
142,90,Directed,2054,38
43,90,Directed,2055,30
94,90,Directed,2056,28
60,90,Directed,2057,28
116,91,Directed,2058,159091
184,91,Directed,2059,131780
151,91,Directed,2060,111803
150,91,Directed,2061,101121
62,91,Directed,2062,78489
60,91,Directed,2063,77132
85,91,Directed,2064,66119
140,91,Directed,2065,57824
86,91,Directed,2066,51031
7,91,Directed,2067,44553
66,91,Directed,2068,40815
8,91,Directed,2069,38372
191,91,Directed,2070,30107
182,91,Directed,2071,27270
2,91,Directed,2072,23072
180,91,Directed,2073,22962
20,91,Directed,2074,22548
187,91,Directed,2075,21765
142,91,Directed,2076,21329
51,91,Directed,2077,20579
83,91,Directed,2078,18497
106,91,Directed,2079,16847
27,91,Directed,2080,16222
96,91,Directed,2081,13295
12,91,Directed,2082,13195
82,91,Directed,2083,12186
167,91,Directed,2084,11431
120,91,Directed,2085,10641
163,91,Directed,2086,9249
69,91,Directed,2087,9087
150,92,Directed,2088,1039584
1,92,Directed,2089,455468
116,92,Directed,2090,432718
184,92,Directed,2091,236420
2,92,Directed,2092,223883
38,92,Directed,2093,203959
171,92,Directed,2094,201656
120,92,Directed,2095,169753
63,92,Directed,2096,145980
83,92,Directed,2097,138802
66,92,Directed,2098,136767
140,92,Directed,2099,120728
139,92,Directed,2100,118079
51,92,Directed,2101,110398
180,92,Directed,2102,109565
25,92,Directed,2103,106040
14,92,Directed,2104,98743
50,92,Directed,2105,89882
165,92,Directed,2106,86589
158,92,Directed,2107,86307
134,92,Directed,2108,86283
151,92,Directed,2109,82170
8,92,Directed,2110,74470
145,92,Directed,2111,74317
142,92,Directed,2112,72234
27,92,Directed,2113,58705
130,92,Directed,2114,57248
60,92,Directed,2115,55640
189,92,Directed,2116,49831
70,92,Directed,2117,47366
60,93,Directed,2118,6237
